Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"playerID, lgID, stint, pos, GP, G, A",0.9786,0.9816,0.2104
"playerID, lgID, stint, pos, GP, G, postG",0.9917,0.4098,0.1396
"playerID, lgID, stint, pos, GP, A, postG",0.9953,0.4098,0.1426
"playerID, lgID, stint, pos, G, A, postG",0.9760,0.4098,0.1366
"playerID, lgID, stint, GP, G, A, postG",0.9970,0.4109,0.1416
"playerID, lgID, pos, GP, G, A, postG",0.9969,0.4098,0.1356
"playerID, stint, pos, GP, G, A, postG",0.9968,0.4098,0.1466
"year, tmID, lgID, stint, pos, GP, G",0.9698,0.9816,0.2024
"year, tmID, lgID, stint, pos, GP, A",0.9762,0.9816,0.2005
"year, tmID, lgID, stint, pos, GP, postG",0.9795,0.4098,0.1327
"year, tmID, lgID, stint, pos, G, A",0.8596,0.9816,0.2014
"year, tmID, lgID, stint, pos, G, postG",0.9503,0.4098,0.1416
"year, tmID, lgID, stint, pos, A, postG",0.9797,0.4098,0.1506
"year, tmID, lgID, stint, GP, G, A",0.9373,0.9942,0.1925
"year, tmID, lgID, stint, GP, G, postG",0.9944,0.4109,0.1426
"year, tmID, lgID, stint, GP, A, postG",0.9950,0.4109,0.1366
"year, tmID, lgID, stint, G, A, postG",0.9781,0.4109,0.1366
"year, tmID, lgID, pos, GP, G, A",0.9812,0.9816,0.2074
"year, tmID, lgID, pos, GP, G, postG",0.9985,0.4098,0.1356
"year, tmID, lgID, pos, GP, A, postG",0.9990,0.4098,0.1356
"year, tmID, lgID, pos, G, A, postG",0.9898,0.4098,0.1356
"year, tmID, lgID, GP, G, A, postG",0.9990,0.4109,0.1376
"year, tmID, stint, pos, GP, G, A",0.9829,0.9816,0.1845
"year, tmID, stint, pos, GP, G, postG",0.9986,0.4098,0.1396
"year, tmID, stint, pos, GP, A, postG",0.9990,0.4098,0.1376
"year, tmID, stint, pos, G, A, postG",0.9917,0.4098,0.1396
"year, tmID, stint, GP, G, A, postG",0.9992,0.4109,0.1446
"year, tmID, pos, GP, G, A, postG",0.9998,0.4098,0.1416
"year, lgID, stint, pos, GP, G, A",0.8635,0.9816,0.1845
"year, lgID, stint, pos, GP, G, postG",0.9748,0.4098,0.1436
"year, lgID, stint, pos, GP, A, postG",0.9874,0.4098,0.1406
"year, lgID, stint, pos, G, A, postG",0.9437,0.4098,0.1396
"year, lgID, stint, GP, G, A, postG",0.9901,0.4109,0.1326
"year, lgID, pos, GP, G, A, postG",0.9932,0.4098,0.1396
"year, stint, pos, GP, G, A, postG",0.9932,0.4098,0.1376
"tmID, lgID, stint, pos, GP, G, A",0.8356,0.9816,0.1965
"tmID, lgID, stint, pos, GP, G, postG",0.9575,0.4098,0.1317
"tmID, lgID, stint, pos, GP, A, postG",0.9759,0.4098,0.1366
"tmID, lgID, stint, pos, G, A, postG",0.9176,0.4098,0.1336
"tmID, lgID, stint, GP, G, A, postG",0.9818,0.4109,0.1396
"tmID, lgID, pos, GP, G, A, postG",0.9865,0.4098,0.1386
"tmID, stint, pos, GP, G, A, postG",0.9882,0.4098,0.1386
"lgID, stint, pos, GP, G, A, postG",0.9340,0.4098,0.1396
"playerID, year, tmID, lgID, stint, pos, GP, G",1.0000,0.9816,0.2054
"playerID, year, tmID, lgID, stint, pos, GP, A",1.0000,0.9816,0.2074
"playerID, year, tmID, lgID, stint, pos, GP, postG",1.0000,0.4098,0.1496
"playerID, year, tmID, lgID, stint, pos, G, A",1.0000,0.9816,0.2005
"playerID, year, tmID, lgID, stint, pos, G, postG",1.0000,0.4098,0.1446
"playerID, year, tmID, lgID, stint, pos, A, postG",1.0000,0.4098,0.1516
"playerID, year, tmID, lgID, stint, GP, G, A",1.0000,0.9942,0.2294
"playerID, year, tmID, lgID, stint, GP, G, postG",1.0000,0.4109,0.1476
"playerID, year, tmID, lgID, stint, GP, A, postG",1.0000,0.4109,0.1416
"playerID, year, tmID, lgID, stint, G, A, postG",1.0000,0.4109,0.1436
"playerID, year, tmID, lgID, pos, GP, G, A",1.0000,0.9816,0.2004
"playerID, year, tmID, lgID, pos, GP, G, postG",1.0000,0.4098,0.1436
"playerID, year, tmID, lgID, pos, GP, A, postG",1.0000,0.4098,0.1486
"playerID, year, tmID, lgID, pos, G, A, postG",1.0000,0.4098,0.1456
"playerID, year, tmID, lgID, GP, G, A, postG",1.0000,0.4109,0.1456
"playerID, year, tmID, stint, pos, GP, G, A",1.0000,0.9816,0.2214
"playerID, year, tmID, stint, pos, GP, G, postG",1.0000,0.4098,0.1795
"playerID, year, tmID, stint, pos, GP, A, postG",1.0000,0.4098,0.1426
"playerID, year, tmID, stint, pos, G, A, postG",1.0000,0.4098,0.1446
"playerID, year, tmID, stint, GP, G, A, postG",1.0000,0.4109,0.1476
"playerID, year, tmID, pos, GP, G, A, postG",1.0000,0.4098,0.1456
"playerID, year, lgID, stint, pos, GP, G, A",1.0000,0.9816,0.2194
"playerID, year, lgID, stint, pos, GP, G, postG",1.0000,0.4098,0.1456
"playerID, year, lgID, stint, pos, GP, A, postG",1.0000,0.4098,0.1496
"playerID, year, lgID, stint, pos, G, A, postG",1.0000,0.4098,0.1516
"playerID, year, lgID, stint, GP, G, A, postG",1.0000,0.4109,0.1516
"playerID, year, lgID, pos, GP, G, A, postG",1.0000,0.4098,0.1466
"playerID, year, stint, pos, GP, G, A, postG",1.0000,0.4098,0.1725
"playerID, tmID, lgID, stint, pos, GP, G, A",0.9880,0.9816,0.4109
"playerID, tmID, lgID, stint, pos, GP, G, postG",0.9940,0.4098,0.2583
"playerID, tmID, lgID, stint, pos, GP, A, postG",0.9963,0.4098,0.2493
"playerID, tmID, lgID, stint, pos, G, A, postG",0.9831,0.4098,0.1765
"playerID, tmID, lgID, stint, GP, G, A, postG",0.9975,0.4109,0.1566
"playerID, tmID, lgID, pos, GP, G, A, postG",0.9975,0.4098,0.1496
"playerID, tmID, stint, pos, GP, G, A, postG",0.9975,0.4098,0.1556
"playerID, lgID, stint, pos, GP, G, A, postG",0.9970,0.4098,0.1477
"year, tmID, lgID, stint, pos, GP, G, A",0.9829,0.9816,0.2244
"year, tmID, lgID, stint, pos, GP, G, postG",0.9986,0.4098,0.1436
"year, tmID, lgID, stint, pos, GP, A, postG",0.9990,0.4098,0.1586
"year, tmID, lgID, stint, pos, G, A, postG",0.9917,0.4098,0.1765
"year, tmID, lgID, stint, GP, G, A, postG",0.9992,0.4109,0.1755
"year, tmID, lgID, pos, GP, G, A, postG",0.9998,0.4098,0.1745
"year, tmID, stint, pos, GP, G, A, postG",0.9998,0.4098,0.1496
"year, lgID, stint, pos, GP, G, A, postG",0.9937,0.4098,0.1636
"tmID, lgID, stint, pos, GP, G, A, postG",0.9882,0.4098,0.1466
"playerID, year, tmID, lgID, stint, pos, GP, G, A",1.0000,0.9816,0.2194
"playerID, year, tmID, lgID, stint, pos, GP, G, postG",1.0000,0.4098,0.2104
"playerID, year, tmID, lgID, stint, pos, GP, A, postG",1.0000,0.4098,0.1666
"playerID, year, tmID, lgID, stint, pos, G, A, postG",1.0000,0.4098,0.1556
"playerID, year, tmID, lgID, stint, GP, G, A, postG",1.0000,0.4109,0.1516
"playerID, year, tmID, lgID, pos, GP, G, A, postG",1.0000,0.4098,0.1626
"playerID, year, tmID, stint, pos, GP, G, A, postG",1.0000,0.4098,0.1516
"playerID, year, lgID, stint, pos, GP, G, A, postG",1.0000,0.4098,0.1575
"playerID, tmID, lgID, stint, pos, GP, G, A, postG",0.9975,0.4098,0.1556
"year, tmID, lgID, stint, pos, GP, G, A, postG",0.9998,0.4098,0.1476
"playerID, year, tmID, lgID, stint, pos, GP, G, A, postG",1.0000,0.4098,0.1566
