Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"playerID, lgID, GP, Min, W, L, GA",0.9991,0.9951,0.0169
"playerID, lgID, GP, Min, W, L, stint",0.9967,0.9951,0.0169
"playerID, lgID, GP, Min, W, GA, stint",0.9986,0.9951,0.0160
"playerID, lgID, GP, Min, L, GA, stint",0.9991,0.9951,0.0169
"playerID, lgID, GP, W, L, GA, stint",0.9960,0.9951,0.0169
"playerID, lgID, Min, W, L, GA, stint",0.9991,0.9951,0.0160
"playerID, GP, Min, W, L, GA, stint",0.9991,0.9951,0.0160
"year, tmID, lgID, GP, Min, W, L",0.9963,0.9951,0.0159
"year, tmID, lgID, GP, Min, W, GA",0.9974,0.9951,0.0160
"year, tmID, lgID, GP, Min, W, stint",0.9958,0.9951,0.0149
"year, tmID, lgID, GP, Min, L, GA",0.9974,0.9951,0.0159
"year, tmID, lgID, GP, Min, L, stint",0.9963,0.9951,0.0149
"year, tmID, lgID, GP, Min, GA, stint",0.9970,0.9951,0.0150
"year, tmID, lgID, GP, W, L, GA",0.9965,0.9951,0.0160
"year, tmID, lgID, GP, W, L, stint",0.9909,0.9951,0.0149
"year, tmID, lgID, GP, W, GA, stint",0.9965,0.9951,0.0159
"year, tmID, lgID, GP, L, GA, stint",0.9956,0.9951,0.0150
"year, tmID, lgID, Min, W, L, GA",0.9974,0.9951,0.0159
"year, tmID, lgID, Min, W, L, stint",0.9963,0.9951,0.0159
"year, tmID, lgID, Min, W, GA, stint",0.9974,0.9951,0.0149
"year, tmID, lgID, Min, L, GA, stint",0.9974,0.9951,0.0159
"year, tmID, lgID, W, L, GA, stint",0.9956,0.9951,0.0150
"year, tmID, GP, Min, W, L, GA",0.9974,0.9951,0.0160
"year, tmID, GP, Min, W, L, stint",0.9963,0.9951,0.0149
"year, tmID, GP, Min, W, GA, stint",0.9974,0.9951,0.0150
"year, tmID, GP, Min, L, GA, stint",0.9974,0.9951,0.0149
"year, tmID, GP, W, L, GA, stint",0.9965,0.9951,0.0150
"year, tmID, Min, W, L, GA, stint",0.9974,0.9951,0.0140
"year, lgID, GP, Min, W, L, GA",0.9916,0.9951,0.0159
"year, lgID, GP, Min, W, L, stint",0.9762,0.9951,0.0140
"year, lgID, GP, Min, W, GA, stint",0.9906,0.9951,0.0149
"year, lgID, GP, Min, L, GA, stint",0.9906,0.9951,0.0150
"year, lgID, GP, W, L, GA, stint",0.9705,0.9951,0.0140
"year, lgID, Min, W, L, GA, stint",0.9916,0.9951,0.0149
"year, GP, Min, W, L, GA, stint",0.9902,0.9951,0.0150
"tmID, lgID, GP, Min, W, L, GA",0.9836,0.9951,0.0159
"tmID, lgID, GP, Min, W, L, stint",0.9600,0.9951,0.0169
"tmID, lgID, GP, Min, W, GA, stint",0.9825,0.9951,0.0160
"tmID, lgID, GP, Min, L, GA, stint",0.9829,0.9951,0.0160
"tmID, lgID, GP, W, L, GA, stint",0.9451,0.9951,0.0160
"tmID, lgID, Min, W, L, GA, stint",0.9839,0.9951,0.0159
"tmID, GP, Min, W, L, GA, stint",0.9843,0.9951,0.0170
"lgID, GP, Min, W, L, GA, stint",0.9250,0.9951,0.0159
"playerID, year, tmID, lgID, GP, Min, W, L",1.0000,0.9951,0.0170
"playerID, year, tmID, lgID, GP, Min, W, GA",1.0000,0.9951,0.0170
"playerID, year, tmID, lgID, GP, Min, W, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, GP, Min, L, GA",1.0000,0.9951,0.0180
"playerID, year, tmID, lgID, GP, Min, L, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, GP, Min, GA, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, GP, W, L, GA",1.0000,0.9951,0.0179
"playerID, year, tmID, lgID, GP, W, L, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, GP, W, GA, stint",1.0000,0.9951,0.0170
"playerID, year, tmID, lgID, GP, L, GA, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, Min, W, L, GA",1.0000,0.9951,0.0179
"playerID, year, tmID, lgID, Min, W, L, stint",1.0000,0.9951,0.0169
"playerID, year, tmID, lgID, Min, W, GA, stint",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, Min, L, GA, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, W, L, GA, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, GP, Min, W, L, GA",1.0000,0.9951,0.0179
"playerID, year, tmID, GP, Min, W, L, stint",1.0000,0.9951,0.0169
"playerID, year, tmID, GP, Min, W, GA, stint",1.0000,0.9951,0.0160
"playerID, year, tmID, GP, Min, L, GA, stint",1.0000,0.9951,0.0169
"playerID, year, tmID, GP, W, L, GA, stint",1.0000,0.9951,0.0169
"playerID, year, tmID, Min, W, L, GA, stint",1.0000,0.9951,0.0160
"playerID, year, lgID, GP, Min, W, L, GA",1.0000,0.9951,0.0179
"playerID, year, lgID, GP, Min, W, L, stint",1.0000,0.9951,0.0160
"playerID, year, lgID, GP, Min, W, GA, stint",1.0000,0.9951,0.0169
"playerID, year, lgID, GP, Min, L, GA, stint",1.0000,0.9951,0.0169
"playerID, year, lgID, GP, W, L, GA, stint",1.0000,0.9951,0.0159
"playerID, year, lgID, Min, W, L, GA, stint",1.0000,0.9951,0.0160
"playerID, year, GP, Min, W, L, GA, stint",1.0000,0.9951,0.0169
"playerID, tmID, lgID, GP, Min, W, L, GA",1.0000,0.9951,0.0189
"playerID, tmID, lgID, GP, Min, W, L, stint",0.9986,0.9951,0.0170
"playerID, tmID, lgID, GP, Min, W, GA, stint",1.0000,0.9951,0.0170
"playerID, tmID, lgID, GP, Min, L, GA, stint",1.0000,0.9951,0.0179
"playerID, tmID, lgID, GP, W, L, GA, stint",0.9991,0.9951,0.0169
"playerID, tmID, lgID, Min, W, L, GA, stint",1.0000,0.9951,0.0179
"playerID, tmID, GP, Min, W, L, GA, stint",1.0000,0.9951,0.0170
"playerID, lgID, GP, Min, W, L, GA, stint",0.9991,0.9951,0.0179
"year, tmID, lgID, GP, Min, W, L, GA",0.9974,0.9951,0.0179
"year, tmID, lgID, GP, Min, W, L, stint",0.9963,0.9951,0.0169
"year, tmID, lgID, GP, Min, W, GA, stint",0.9974,0.9951,0.0169
"year, tmID, lgID, GP, Min, L, GA, stint",0.9974,0.9951,0.0169
"year, tmID, lgID, GP, W, L, GA, stint",0.9965,0.9951,0.0160
"year, tmID, lgID, Min, W, L, GA, stint",0.9974,0.9951,0.0169
"year, tmID, GP, Min, W, L, GA, stint",0.9974,0.9951,0.0170
"year, lgID, GP, Min, W, L, GA, stint",0.9916,0.9951,0.0169
"tmID, lgID, GP, Min, W, L, GA, stint",0.9843,0.9951,0.0180
"playerID, year, tmID, lgID, GP, Min, W, L, GA",1.0000,0.9951,0.0189
"playerID, year, tmID, lgID, GP, Min, W, L, stint",1.0000,0.9951,0.0179
"playerID, year, tmID, lgID, GP, Min, W, GA, stint",1.0000,0.9951,0.0179
"playerID, year, tmID, lgID, GP, Min, L, GA, stint",1.0000,0.9951,0.0180
"playerID, year, tmID, lgID, GP, W, L, GA, stint",1.0000,0.9951,0.0179
"playerID, year, tmID, lgID, Min, W, L, GA, stint",1.0000,0.9951,0.0179
"playerID, year, tmID, GP, Min, W, L, GA, stint",1.0000,0.9951,0.0179
"playerID, year, lgID, GP, Min, W, L, GA, stint",1.0000,0.9951,0.0189
"playerID, tmID, lgID, GP, Min, W, L, GA, stint",1.0000,0.9951,0.0199
"year, tmID, lgID, GP, Min, W, L, GA, stint",0.9974,0.9951,0.0180
"playerID, year, tmID, lgID, GP, Min, W, L, GA, stint",1.0000,0.9951,0.0199
