Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"tmID, lgID, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"tmID, lgID, G, GA, GF, L, T",0.9892,1.0000,0.0030
"tmID, lgID, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GA, GF, L",1.0000,0.9072,0.0020
"tmID, W, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"tmID, W, G, GA, GF, L, T",0.9892,1.0000,0.0020
"tmID, W, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"tmID, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"lgID, W, G, PIM, GA, GF, L",0.9957,0.9072,0.0030
"lgID, W, G, PIM, GA, GF, T",0.9957,0.9072,0.0030
"lgID, W, G, PIM, GA, L, T",0.9871,0.9072,0.0020
"lgID, W, G, PIM, GF, L, T",0.9720,0.9072,0.0030
"lgID, W, G, GA, GF, L, T",0.8317,1.0000,0.0030
"lgID, W, PIM, GA, GF, L, T",0.9957,0.9072,0.0030
"lgID, G, PIM, GA, GF, L, T",0.9957,0.9072,0.0030
"W, G, PIM, GA, GF, L, T",0.9957,0.9072,0.0020
"year, tmID, lgID, W, G, PIM, GA, GF",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GA, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GA, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, GA, GF, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GA, GF, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GA, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, GA, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, GA, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GA, L, T",1.0000,0.9072,0.0040
"year, tmID, W, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, W, G, GA, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, W, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GF, L, T",0.9978,0.9072,0.0030
"year, lgID, W, G, GA, GF, L, T",0.9957,1.0000,0.0030
"year, lgID, W, PIM, GA, GF, L, T",1.0000,0.9072,0.0020
"year, lgID, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, W, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0020
"tmID, lgID, W, G, PIM, GA, GF, L",1.0000,0.9072,0.0040
"tmID, lgID, W, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, GA, GF, L, T",0.9892,1.0000,0.0030
"tmID, lgID, W, PIM, GA, GF, L, T",1.0000,0.9072,0.0040
"tmID, lgID, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"lgID, W, G, PIM, GA, GF, L, T",0.9957,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GA, GF, L",1.0000,0.9072,0.0040
"year, tmID, lgID, W, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, GA, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
